first_seen_utc,malware_printable,confidence_level,ip,port
2026-02-08,Cobalt Strike,75,42.192.49.72,443
2026-02-08,Cobalt Strike,75,39.107.85.83,443
2026-02-08,Cobalt Strike,75,39.106.144.162,443
2026-02-08,Cobalt Strike,75,47.100.168.4,443
2026-02-08,Cobalt Strike,75,43.139.169.60,443
2026-02-08,Cobalt Strike,75,47.111.146.110,443
2026-02-08,Cobalt Strike,75,47.243.175.24,443
2026-02-08,Cobalt Strike,75,47.239.188.48,443
2026-02-08,Cobalt Strike,75,47.122.30.177,443
2026-02-08,Cobalt Strike,75,47.122.1.243,443
2026-02-08,Cobalt Strike,75,61.166.154.109,443
2026-02-08,Cobalt Strike,75,49.235.177.231,443
2026-02-08,Cobalt Strike,75,81.70.255.195,443
2026-02-08,Cobalt Strike,75,81.69.98.230,443
2026-02-08,Cobalt Strike,75,8.210.78.137,443
2026-02-08,Cobalt Strike,75,83.229.126.65,443
2026-02-08,Cobalt Strike,75,81.71.159.99,443
2026-02-08,Cobalt Strike,75,83.229.123.61,443
2026-02-08,Cobalt Strike,75,83.229.126.183,443
2026-02-08,Cobalt Strike,75,8.153.205.30,443
2026-02-08,Cobalt Strike,75,8.137.149.67,443
2026-02-08,Cobalt Strike,75,47.93.28.103,443
2026-02-08,Cobalt Strike,75,60.205.139.210,443
2026-02-08,Cobalt Strike,75,47.109.198.8,443
2026-02-08,Cobalt Strike,75,47.120.70.161,443
2026-02-08,Cobalt Strike,75,47.121.137.8,443
2026-02-08,Cobalt Strike,75,47.121.29.60,443
2026-02-08,Cobalt Strike,75,45.115.236.152,443
2026-02-08,Cobalt Strike,75,47.107.136.106,443
2026-02-08,Cobalt Strike,75,47.109.145.121,443
2026-02-08,Cobalt Strike,75,192.140.176.79,443
2026-02-08,Cobalt Strike,75,36.140.162.173,443
2026-02-08,Cobalt Strike,75,39.105.165.37,443
2026-02-08,Cobalt Strike,75,152.32.251.78,443
2026-02-08,Cobalt Strike,75,154.201.74.112,443
2026-02-08,Cobalt Strike,75,179.43.186.214,443
2026-02-08,Cobalt Strike,75,139.196.41.201,443
2026-02-08,Cobalt Strike,75,139.224.16.185,443
2026-02-08,Cobalt Strike,75,14.103.175.50,443
2026-02-08,Cobalt Strike,75,150.187.25.242,443
2026-02-08,Cobalt Strike,75,120.48.168.57,443
2026-02-08,Cobalt Strike,75,121.40.18.128,443
2026-02-08,Cobalt Strike,75,122.51.93.94,443
2026-02-08,Cobalt Strike,75,134.122.140.185,443
2026-02-08,Cobalt Strike,75,117.72.102.110,443
2026-02-08,Cobalt Strike,75,117.72.242.9,443
2026-02-08,Cobalt Strike,75,113.44.67.52,443
2026-02-08,Cobalt Strike,75,115.190.161.178,443
2026-02-08,Cobalt Strike,75,106.38.201.95,443
2026-02-08,Cobalt Strike,75,106.75.162.108,443
2026-02-08,Cobalt Strike,75,106.75.215.96,443
2026-02-08,Cobalt Strike,75,106.75.224.31,443
2026-02-08,Cobalt Strike,75,106.12.219.245,443
2026-02-08,Cobalt Strike,75,106.13.29.104,443
2026-02-08,Xtreme RAT,100,172.104.142.39,10001
2026-02-08,AsyncRAT,100,211.197.94.135,6606
2026-02-08,Unknown malware,100,154.94.237.240,8888
2026-02-08,Phorpiex,100,77.234.1.132,40500
2026-02-08,Phorpiex,100,198.163.204.20,40500
2026-02-08,Phorpiex,100,2.134.57.117,40500
2026-02-08,Unknown malware,100,39.106.81.175,5002
2026-02-08,Cerberus,100,217.23.9.206,666
2026-02-08,Mirai,100,45.83.207.194,3778
2026-02-08,Mirai,100,46.151.182.230,3778
2026-02-08,PureLogs Stealer,100,147.124.218.184,7680
2026-02-08,VShell,100,194.58.38.64,20001
2026-02-08,Meterpreter,75,45.61.151.200,80
2026-02-08,Meterpreter,100,43.210.100.31,23356
2026-02-08,Meterpreter,100,196.75.252.0,2222
2026-02-08,Meterpreter,100,51.17.120.197,82
2026-02-08,Remcos,100,212.11.64.78,2404
2026-02-08,Cobalt Strike,100,38.165.21.125,80
2026-02-08,Havoc,100,15.204.14.143,80
2026-02-08,Quasar RAT,100,158.94.209.27,4782
2026-02-08,Hook,100,89.213.41.224,80
2026-02-08,Sliver,90,192.109.200.11,31337
2026-02-08,Sliver,90,108.226.207.109,80
2026-02-08,Sliver,90,45.155.68.13,59401
2026-02-08,Sliver,90,185.225.226.53,31337
2026-02-08,Sliver,90,172.86.122.65,7070
2026-02-08,Cobalt Strike,100,146.19.125.14,8080
2026-02-08,Cobalt Strike,75,195.20.17.150,80
2026-02-08,Cobalt Strike,75,185.234.73.46,80
2026-02-08,DCRat,100,146.70.226.138,5812
2026-02-08,XWorm,100,93.171.44.221,7004
2026-02-08,XWorm,100,193.58.121.74,5533
2026-02-08,XWorm,100,2.56.165.13,666
2026-02-08,XWorm,100,8.148.29.29,10495
2026-02-08,Mirai,100,45.95.146.23,25565
2026-02-08,Mirai,100,172.120.245.3,3000
2026-02-08,Gh0stnet,100,123.99.198.201,21068
2026-02-08,Gh0stnet,100,27.50.54.213,14994
2026-02-08,Mirai,100,39.127.45.254,3000
2026-02-08,Mirai,80,80.91.79.204,1312
2026-02-08,Mirai,80,83.168.95.235,1999
2026-02-08,Remcos,100,46.175.167.158,2404
2026-02-08,Mirai,100,51.79.142.142,2555
2026-02-08,Mirai,80,103.252.116.60,1543
2026-02-08,XWorm,100,89.243.54.145,4444
2026-02-08,Cobalt Strike,100,221.234.36.123,10000
2026-02-08,Cobalt Strike,100,117.72.194.248,8088
2026-02-08,Sliver,75,194.180.36.111,60000
2026-02-08,Eye Pyramid,75,188.23.173.255,8000
2026-02-08,Empire Downloader,100,34.70.150.180,1337
2026-02-08,Empire Downloader,100,173.249.23.17,8081
2026-02-08,Meterpreter,100,16.63.158.159,1521
2026-02-08,Meterpreter,100,47.129.119.137,44248
2026-02-08,Unknown malware,100,102.117.169.127,7443
2026-02-08,Sliver,90,31.57.243.100,35333
2026-02-08,Cobalt Strike,100,92.118.124.53,80
2026-02-08,XWorm,100,45.74.8.75,7000
2026-02-08,Meterpreter,100,65.2.131.54,587
2026-02-08,Havoc,100,15.204.95.228,443
2026-02-08,Remcos,100,109.205.211.40,2404
2026-02-08,Remcos,100,193.187.132.49,2404
2026-02-08,Xtreme RAT,100,123.60.154.181,10001
2026-02-08,Havoc,100,80.78.18.111,443
2026-02-08,Unknown malware,100,158.94.211.127,443
2026-02-08,Cobalt Strike,100,176.65.151.201,4443
2026-02-08,Cobalt Strike,100,129.226.81.142,443
2026-02-08,Cobalt Strike,75,47.239.230.84,20000
2026-02-07,Havoc,100,76.13.15.79,80
2026-02-07,SectopRAT,100,193.24.123.98,9000
2026-02-07,ValleyRAT,75,45.194.37.221,6666
2026-02-07,ValleyRAT,75,45.194.37.221,18808
2026-02-07,ValleyRAT,100,45.194.37.221,18809
2026-02-07,NjRAT,100,3.234.97.76,8080
2026-02-07,AsyncRAT,100,213.152.161.48,5103
2026-02-07,Unknown malware,100,23.95.136.70,81
2026-02-07,Hook,100,157.245.158.169,8082
2026-02-07,Cobalt Strike,100,101.126.16.190,80
2026-02-07,Mirai,100,87.121.84.52,1337
2026-02-07,Mirai,100,45.194.92.43,9772
2026-02-07,Sliver,75,84.46.255.242,8888
2026-02-07,BianLian,75,83.97.20.176,80
2026-02-07,Sliver,75,82.22.36.103,8888
2026-02-07,Sliver,75,57.129.110.30,8888
2026-02-07,Rhysida,75,46.183.25.46,443
2026-02-07,Rhysida,75,46.183.25.46,80
2026-02-07,Sliver,75,45.156.85.9,4444
2026-02-07,Sliver,75,45.156.85.9,8888
2026-02-07,DeimosC2,75,218.255.179.148,36173
2026-02-07,Sliver,75,217.60.249.120,8888
2026-02-07,Sliver,75,208.123.119.166,8443
2026-02-07,Sliver,75,192.3.14.149,8080
2026-02-07,Sliver,75,185.255.95.27,8888
2026-02-07,DeimosC2,75,182.72.172.195,8443
2026-02-07,Sliver,75,171.244.61.93,8888
2026-02-07,Sliver,75,158.160.221.34,8888
2026-02-07,NjRAT,100,45.55.159.168,1177
2026-02-07,Empire Downloader,100,16.16.99.183,80
2026-02-07,Meterpreter,100,16.52.129.119,11300
2026-02-07,Meterpreter,100,16.52.129.119,4000
2026-02-07,Meterpreter,100,16.52.129.119,5000
2026-02-07,MooBot,100,45.117.177.93,55555
2026-02-07,DCRat,100,185.221.213.35,7777
2026-02-07,Quasar RAT,100,67.211.213.203,8004
2026-02-07,Gh0stnet,100,123.99.198.201,21391
2026-02-07,Unknown malware,100,193.34.69.245,51184
2026-02-07,XWorm,100,89.190.158.176,4444
2026-02-07,Mirai,100,91.92.241.159,80
2026-02-07,Unknown malware,100,89.234.157.254,9001
2026-02-07,Empire Downloader,100,77.237.234.130,8081
2026-02-07,Meterpreter,100,54.226.165.29,49502
2026-02-07,Meterpreter,100,157.175.188.31,31178
2026-02-07,SpyNote,100,20.82.7.214,7771
2026-02-07,Bashlite,100,151.243.109.236,1111
2026-02-07,Bashlite,100,193.111.248.32,23
2026-02-07,Bashlite,100,100.65.133.129,51439
2026-02-07,Bashlite,100,178.16.52.166,42516
2026-02-07,Bashlite,100,176.65.132.121,6963
2026-02-07,Bashlite,100,78.142.228.144,65483
2026-02-07,NjRAT,100,5.2.73.157,1609
2026-02-07,Remcos,100,196.251.69.233,5321
2026-02-07,Remcos,100,23.94.177.34,2888
2026-02-07,Remcos,100,161.248.178.224,587
2026-02-07,Remcos,100,64.89.163.7,2404
2026-02-07,Remcos,100,103.83.86.16,15407
2026-02-07,Remcos,100,203.202.232.39,15409
2026-02-07,Remcos,100,161.248.178.224,465
2026-02-07,Remcos,100,193.233.132.68,5006
2026-02-07,Remcos,100,67.213.113.231,3594
2026-02-07,Remcos,100,161.248.178.224,25
2026-02-07,Remcos,100,203.202.232.39,15407
2026-02-07,Remcos,100,103.83.86.16,15409
2026-02-07,XWorm,100,82.22.62.73,555
2026-02-07,XWorm,100,141.11.192.223,8800
2026-02-07,XWorm,100,86.29.59.189,7007
2026-02-07,XWorm,100,103.252.137.157,6000
2026-02-07,XWorm,100,82.22.62.73,999
2026-02-07,XWorm,100,86.29.59.189,5525
2026-02-07,XWorm,100,107.2.136.238,1123
2026-02-07,XWorm,100,191.96.225.217,7007
2026-02-07,XWorm,100,31.150.126.33,4001
2026-02-07,XWorm,100,185.208.159.138,2222
2026-02-07,XWorm,100,185.184.192.251,4000
2026-02-07,XWorm,100,69.9.184.1,5525
2026-02-07,XWorm,100,162.120.187.244,4000
2026-02-07,XWorm,100,90.213.31.133,44158
2026-02-07,XWorm,100,104.188.33.128,7000
2026-02-07,XWorm,100,163.61.182.41,56001
2026-02-07,AsyncRAT,100,45.153.34.162,8848
2026-02-07,AsyncRAT,100,64.23.248.252,4444
2026-02-07,AsyncRAT,100,158.94.208.109,5022
2026-02-07,AsyncRAT,100,158.94.210.231,1888
2026-02-07,AsyncRAT,100,193.161.193.99,53504
2026-02-07,AsyncRAT,100,45.153.45.162,8848
2026-02-07,Quasar RAT,100,94.249.49.216,2746
2026-02-07,Quasar RAT,100,94.249.48.216,10929
2026-02-07,Quasar RAT,100,84.72.33.77,4782
2026-02-07,Quasar RAT,100,193.161.193.99,47384
2026-02-07,Quasar RAT,100,193.161.193.99,41352
2026-02-07,Quasar RAT,100,193.161.193.99,37656
2026-02-07,Xtreme RAT,100,149.28.210.195,10001
2026-02-07,Xtreme RAT,100,115.231.171.56,10001
2026-02-07,MooBot,100,167.71.115.223,80
2026-02-07,DCRat,100,46.173.214.173,8888
2026-02-07,Cobalt Strike,100,114.67.81.148,443
2026-02-07,Sliver,75,31.57.228.9,8888
2026-02-07,Rhysida,75,212.224.93.162,80
2026-02-07,Rhysida,75,212.224.93.162,443
2026-02-07,BianLian,75,185.219.83.198,8443
2026-02-07,Sliver,75,147.182.251.99,443
2026-02-07,Sliver,75,103.255.209.54,8888
2026-02-07,Meterpreter,100,34.229.175.69,44817
2026-02-07,Unknown malware,100,102.117.169.94,7443
2026-02-07,AsyncRAT,100,157.20.182.24,1444
2026-02-07,Unknown malware,100,103.30.78.202,8888
2026-02-07,ShadowPad,90,207.148.97.65,443
2026-02-07,Remcos,100,107.175.148.102,28080
2026-02-07,Remcos,100,104.193.195.26,2404
2026-02-07,Remcos,100,45.133.174.176,8080
2026-02-07,Remcos,100,86.54.24.32,2404
2026-02-07,Cobalt Strike,100,49.233.142.167,9999
2026-02-07,Cobalt Strike,100,101.43.148.177,8088
2026-02-07,Cobalt Strike,100,8.146.207.218,8088
2026-02-07,Mirai,100,83.142.209.229,19191
2026-02-07,Mirai,100,83.142.209.230,19191
2026-02-07,XWorm,100,47.104.213.88,12422
2026-02-07,Mirai,80,216.126.225.121,1999
2026-02-07,XWorm,100,103.56.115.197,9394
2026-02-07,Remcos,100,45.74.8.75,2404
2026-02-07,AdWind,100,213.152.162.116,5812
2026-02-07,Unknown malware,100,222.255.100.119,80
2026-02-07,AsyncRAT,100,178.173.247.44,8808
2026-02-07,Sliver,90,104.225.233.102,31337
2026-02-07,Cobalt Strike,100,154.201.95.202,443
2026-02-07,ValleyRAT,100,154.91.64.65,6666
2026-02-07,Empire Downloader,100,18.199.237.31,1337
2026-02-07,Meterpreter,100,54.218.59.228,6005
2026-02-07,SectopRAT,100,173.46.80.117,9000
2026-02-07,SectopRAT,100,185.245.106.57,9000
2026-02-07,Xtreme RAT,100,120.26.62.237,10001
2026-02-07,Havoc,100,143.110.217.226,443
2026-02-07,Unknown malware,100,174.138.86.141,7443
2026-02-07,Remcos,100,208.64.33.123,1026
2026-02-07,Meterpreter,100,196.75.27.139,2222
2026-02-07,Meterpreter,100,193.161.193.99,60600
2026-02-07,Meterpreter,100,13.232.185.41,4841
2026-02-07,AdaptixC2,100,202.191.67.71,4444
2026-02-07,MimiKatz,100,94.237.96.207,8080
2026-02-07,NetSupportManager RAT,100,102.98.89.28,443
2026-02-07,SectopRAT,100,212.193.31.199,9000
2026-02-07,Sliver,100,47.109.65.22,45612
2026-02-06,Xtreme RAT,100,223.109.90.93,10001
2026-02-06,Xtreme RAT,100,110.43.68.218,10001
2026-02-06,Unknown malware,100,38.55.192.204,60000
2026-02-06,Sliver,90,203.159.90.198,443
2026-02-06,Cobalt Strike,100,176.65.151.201,8080
2026-02-06,DCRat,100,69.167.9.148,443
2026-02-06,Remcos,100,124.198.131.178,4444
2026-02-06,neshta,100,20.171.9.116,1912
2026-02-06,PureRAT,100,128.254.194.95,56001
2026-02-06,Bashlite,100,216.239.104.59,1111
2026-02-06,Mirai,100,5.59.248.53,1995
2026-02-06,XWorm,100,172.105.83.27,14829
2026-02-06,XWorm,100,172.232.216.95,14829
2026-02-06,Unknown Stealer,100,109.107.181.245,80
2026-02-06,Xtreme RAT,100,223.109.91.135,10001
2026-02-06,Ghost RAT,75,103.228.64.189,18926
2026-02-06,DeimosC2,75,38.244.2.176,2914
2026-02-06,DeimosC2,75,35.71.138.123,443
2026-02-06,DeimosC2,75,3.208.233.133,443
2026-02-06,Remcos,75,185.241.211.75,1000
2026-02-06,Havoc,75,172.201.216.161,40056
2026-02-06,Havoc,75,157.173.96.123,8443
2026-02-06,PureLogs Stealer,100,80.79.6.185,7705
2026-02-06,NjRAT,100,45.55.159.168,5050
2026-02-06,Meterpreter,100,43.216.249.48,18245
2026-02-06,Meterpreter,100,13.48.13.254,4433
2026-02-06,Meterpreter,100,95.40.2.30,12327
2026-02-06,AsyncRAT,100,185.241.211.47,10001
2026-02-06,Sliver,100,185.105.239.14,31337
2026-02-06,Remcos,100,85.17.146.235,8081
2026-02-06,Remcos,100,103.195.101.62,2404
2026-02-06,Remcos,100,207.180.217.49,2405
2026-02-06,Quasar RAT,100,191.8.232.11,6653
2026-02-06,Unknown malware,100,107.174.202.123,7443
2026-02-06,AsyncRAT,100,162.243.20.131,12261
2026-02-06,Cobalt Strike,100,154.12.81.103,2222
2026-02-06,XMRIG,100,94.143.231.7,3333
2026-02-06,XMRIG,100,44.246.189.12,80
2026-02-06,XMRIG,100,45.196.97.119,443
2026-02-06,XMRIG,100,45.196.97.119,53
2026-02-06,XMRIG,100,45.196.97.119,80
2026-02-06,XMRIG,100,45.196.97.119,123
2026-02-06,Bashlite,100,158.94.210.71,42687
2026-02-06,Cobalt Strike,75,47.92.82.162,443
2026-02-06,ValleyRAT,100,8.219.238.0,3344
2026-02-06,RedLine Stealer,100,147.189.173.120,1912
2026-02-06,AsyncRAT,100,185.132.53.205,8808
2026-02-06,AsyncRAT,100,91.219.238.130,3232
2026-02-06,Meterpreter,100,3.10.171.24,25395
2026-02-06,Meterpreter,100,3.10.171.24,43895
2026-02-06,Meterpreter,100,3.35.137.145,9601
2026-02-06,Meterpreter,100,199.101.111.82,3790
2026-02-06,AsyncRAT,100,77.171.25.29,8808
2026-02-06,Unknown RAT,100,185.243.115.103,80
2026-02-06,Remcos,100,3.94.180.233,2403
2026-02-06,XWorm,100,163.61.182.41,1016
2026-02-06,NetSupportManager RAT,100,185.208.159.97,5222
2026-02-06,AsyncRAT,75,172.67.190.80,8848
2026-02-06,AsyncRAT,75,172.67.190.80,8080
2026-02-06,AsyncRAT,75,172.67.190.80,4782
2026-02-06,AsyncRAT,75,172.67.190.80,1604
2026-02-06,AsyncRAT,75,104.21.76.58,8848
2026-02-06,AsyncRAT,75,104.21.76.58,8080
2026-02-06,AsyncRAT,75,104.21.76.58,4782
2026-02-06,AsyncRAT,75,104.21.76.58,1604
2026-02-06,XWorm,100,69.169.105.23,6100
2026-02-06,Cobalt Strike,100,23.235.163.34,28403
2026-02-06,Cobalt Strike,100,38.55.99.145,80
2026-02-06,Meterpreter,100,110.44.126.45,50443
2026-02-06,DeimosC2,75,65.153.151.175,8855
2026-02-06,Rhysida,75,104.234.240.23,80
2026-02-06,Rhysida,75,104.234.240.23,443
2026-02-06,Meterpreter,100,192.142.18.214,3790
2026-02-06,Meterpreter,100,103.177.47.233,3790
2026-02-06,NetSupportManager RAT,100,143.92.140.43,443
2026-02-06,DCRat,100,158.94.210.213,8090
2026-02-06,Unknown RAT,100,45.153.127.142,443
2026-02-06,Remcos,100,172.111.213.104,2404
2026-02-06,Unknown malware,100,8.130.128.39,60000
2026-02-06,Vidar,100,154.22.5.160,443
2026-02-06,Cobalt Strike,100,38.60.157.155,80
2026-02-06,Cobalt Strike,100,8.141.123.245,80
2026-02-06,Quasar RAT,100,91.92.241.145,4045
2026-02-06,Quasar RAT,100,91.92.241.145,9792
2026-02-06,Remcos,100,185.221.213.13,23581
2026-02-06,Remcos,100,107.172.238.23,8907
2026-02-06,Remcos,100,45.148.18.41,50987
2026-02-06,XWorm,100,103.20.241.112,2230
2026-02-06,Mirai,100,46.101.112.70,2448
2026-02-06,PureRAT,100,181.134.206.134,30210
2026-02-06,XWorm,100,147.185.221.223,44325
2026-02-06,XWorm,100,49.228.131.126,2240
2026-02-06,Mirai,100,160.30.159.104,56999
2026-02-06,Remcos,100,104.223.84.8,14645
2026-02-06,XWorm,100,104.168.32.88,12358
2026-02-06,Remcos,100,23.27.49.143,2404
2026-02-06,Cobalt Strike,100,38.55.99.179,5555
2026-02-06,Cobalt Strike,100,141.98.233.62,80
2026-02-06,Cobalt Strike,100,130.94.113.130,443
2026-02-06,XWorm,100,69.169.105.23,6099
2026-02-06,Empire Downloader,100,34.30.77.194,81
2026-02-06,Empire Downloader,100,34.70.150.180,80
2026-02-06,Meterpreter,100,199.101.111.221,3790
2026-02-06,Meterpreter,100,199.101.111.207,3790
2026-02-06,Meterpreter,100,18.142.243.21,19677
2026-02-06,Meterpreter,100,199.101.111.160,3790
2026-02-06,Orcus RAT,100,185.196.220.9,10134
2026-02-06,Havoc,100,147.93.9.173,443
2026-02-06,Quasar RAT,100,102.189.205.207,8080
2026-02-06,Cobalt Strike,100,102.134.48.37,8888
2026-02-06,DCRat,100,46.173.214.173,7777
2026-02-06,Havoc,100,31.57.219.103,8080
2026-02-06,Quasar RAT,100,185.241.211.3,8888
2026-02-06,Unknown malware,100,102.117.172.104,7443
2026-02-06,Meterpreter,100,199.101.111.141,3790
2026-02-06,Meterpreter,100,199.101.111.172,3790
2026-02-06,Havoc,100,186.212.29.145,8081
2026-02-06,Quasar RAT,100,41.69.3.213,8080
2026-02-06,SectopRAT,100,116.202.157.22,9000
2026-02-06,Remcos,100,185.208.159.245,2404
2026-02-06,Remcos,100,95.214.234.165,2404
2026-02-05,Unknown malware,100,209.74.83.129,3333
2026-02-05,DCRat,100,103.121.92.159,8848
2026-02-05,Unknown malware,100,155.212.145.226,7443
2026-02-05,Cobalt Strike,100,46.30.188.240,443
2026-02-05,Cobalt Strike,100,156.234.94.211,43788
2026-02-05,Empire Downloader,100,8.215.200.33,80
2026-02-05,Meterpreter,100,168.245.200.23,3790
2026-02-05,MimiKatz,100,81.90.31.29,8000
2026-02-05,Havoc,100,162.243.170.232,80
2026-02-05,BianLian,100,185.87.50.147,8080
2026-02-05,Xtreme RAT,100,124.71.157.129,10001
2026-02-05,Havoc,100,64.225.65.17,443
2026-02-05,Havoc,100,157.173.96.123,443
2026-02-05,Unknown malware,100,91.132.93.51,8001
2026-02-05,AsyncRAT,100,165.227.115.71,8808
2026-02-05,Sliver,90,13.125.71.126,31337
2026-02-05,Cobalt Strike,100,43.134.61.180,80
2026-02-05,Cobalt Strike,100,23.226.58.251,43788
2026-02-05,Havoc,75,54.221.140.252,80
2026-02-05,DeimosC2,75,142.171.156.134,8384
2026-02-05,Remcos,75,124.198.131.178,5555
2026-02-05,Remcos,75,172.245.4.221,24047
2026-02-05,Remcos,75,172.245.4.221,24046
2026-02-05,AsyncRAT,75,82.24.200.55,8848
2026-02-05,Remcos,75,77.83.39.247,2556
2026-02-05,NetSupportManager RAT,100,102.98.89.21,443
2026-02-05,NetSupportManager RAT,100,79.241.104.240,81
2026-02-05,Unknown malware,100,3.71.220.154,7443
2026-02-05,Remcos,100,172.245.195.233,2404
2026-02-05,Remcos,100,142.248.231.4,443
2026-02-05,Remcos,100,91.215.85.22,5001
2026-02-05,Remcos,100,104.251.223.213,2404
2026-02-05,Loda,100,195.177.94.14,4000
2026-02-05,XWorm,75,198.23.177.219,4445
2026-02-05,Remcos,75,185.156.175.60,42830
2026-02-05,Remcos,75,178.16.54.26,5545
2026-02-05,XWorm,75,216.250.252.159,2404
2026-02-05,Venom RAT,100,5.226.191.61,7070
2026-02-05,Unknown malware,100,94.156.119.188,8188
2026-02-05,SalatStealer,100,45.137.201.200,8082
2026-02-05,XWorm,100,89.163.135.20,4410
2026-02-05,XWorm,50,147.185.221.194,17744
2026-02-05,XWorm,50,47.104.213.88,13537
2026-02-05,SpyNote,50,162.19.169.55,7771
2026-02-05,Remcos,50,94.198.52.199,9373
2026-02-05,DCRat,50,64.188.68.52,3232
2026-02-05,AsyncRAT,50,85.17.54.227,6606
2026-02-05,AsyncRAT,50,85.17.54.227,7707
2026-02-05,AsyncRAT,50,95.10.236.64,6606
2026-02-05,AsyncRAT,50,45.83.136.6,34098
2026-02-05,Unknown RAT,50,207.56.138.36,444
2026-02-05,AdaptixC2,50,85.234.107.240,8000
2026-02-05,Venom RAT,50,116.102.228.216,5001
2026-02-05,Ghost RAT,50,84.131.63.172,80
2026-02-05,NjRAT,50,177.89.234.43,1177
2026-02-05,Brute Ratel C4,50,2.34.147.3,9002
2026-02-05,Unknown malware,50,175.178.51.247,80
2026-02-05,Unknown malware,50,144.172.88.250,4443
2026-02-05,SectopRAT,50,151.59.144.225,8080
2026-02-05,SectopRAT,50,151.59.45.145,8080
2026-02-05,DarkComet,50,78.187.29.22,1604
2026-02-05,DarkComet,50,147.124.219.2,1604
2026-02-05,Nanocore RAT,50,178.255.148.232,54984
2026-02-05,Nanocore RAT,50,192.121.246.207,54984
2026-02-05,Nanocore RAT,50,160.30.204.179,54984
2026-02-05,Kimsuky,50,139.99.86.89,80
2026-02-05,Kimsuky,50,27.102.137.90,80
2026-02-05,Unknown malware,50,178.63.192.213,8080
2026-02-05,Unknown malware,50,23.94.232.197,5555
2026-02-05,Unknown malware,50,45.154.98.62,5555
2026-02-05,Unknown malware,50,192.159.99.249,5555
2026-02-05,Unknown malware,50,45.154.98.149,5555
2026-02-05,Unknown malware,50,194.26.192.172,5555
2026-02-05,Unknown malware,50,194.26.192.171,5555
2026-02-05,Unknown malware,50,46.30.188.13,8080
2026-02-05,Unknown malware,50,46.30.188.13,80
2026-02-05,NetSupportManager RAT,50,71.187.192.165,222
2026-02-05,NetSupportManager RAT,50,37.13.239.127,6000
2026-02-05,NetSupportManager RAT,50,91.75.35.242,6000
2026-02-05,NetSupportManager RAT,50,181.167.71.209,5603
2026-02-05,Unknown malware,50,15.235.30.56,8181
2026-02-05,Unknown malware,50,54.187.209.222,443
2026-02-05,Unknown malware,50,106.201.236.75,7443
2026-02-05,Unknown malware,50,66.57.156.74,8443
2026-02-05,Unknown malware,50,207.228.141.185,443
2026-02-05,Unknown malware,50,82.145.127.197,80
2026-02-05,Unknown malware,50,212.98.223.161,4433
2026-02-05,Unknown malware,50,189.56.104.221,8080
2026-02-05,Unknown malware,50,217.195.206.167,3000
2026-02-05,Unknown malware,50,135.235.137.30,8443
2026-02-05,Unknown malware,50,172.200.178.183,8443
2026-02-05,Unknown malware,50,35.131.236.188,8443
2026-02-05,Unknown malware,50,50.253.30.250,8443
2026-02-05,Unknown malware,50,94.206.40.78,8443
2026-02-05,Unknown malware,50,204.84.48.32,8443
2026-02-05,Unknown malware,50,193.46.178.81,3333
2026-02-05,Unknown malware,50,77.226.145.91,3333
2026-02-05,Unknown malware,50,20.118.24.246,3333
2026-02-05,Unknown malware,50,104.234.84.9,3333
2026-02-05,Unknown malware,50,206.217.141.211,3333
2026-02-05,Unknown malware,50,51.161.11.238,3333
2026-02-05,Unknown malware,50,34.77.62.214,3333
2026-02-05,Unknown malware,50,139.199.229.19,3333
2026-02-05,Unknown malware,50,43.255.158.169,3333
2026-02-05,Unknown malware,50,34.46.138.81,10443
2026-02-05,Sliver,50,155.138.162.86,31337
2026-02-05,Sliver,50,77.110.113.30,31337
2026-02-05,Sliver,50,45.13.37.123,31337
2026-02-05,Sliver,50,23.88.125.97,31337
2026-02-05,Sliver,50,146.190.104.230,31337
2026-02-05,Sliver,50,80.78.30.33,31337
2026-02-05,Sliver,50,93.95.228.68,31337
2026-02-05,Sliver,50,158.94.211.31,31337
2026-02-05,Sliver,50,93.95.115.175,31337
2026-02-05,Sliver,50,34.22.105.219,31337
2026-02-05,Sliver,50,45.38.20.118,31337
2026-02-05,Sliver,50,213.232.235.77,31337
2026-02-05,Sliver,50,38.29.212.164,31337
2026-02-05,Sliver,50,185.81.166.43,31337
2026-02-05,Sliver,50,208.123.119.166,31337
2026-02-05,Sliver,50,45.56.68.27,31337
2026-02-05,Sliver,50,38.54.96.103,31337
2026-02-05,Sliver,50,38.175.193.28,31337
2026-02-05,Sliver,50,142.11.205.47,31337
2026-02-05,Sliver,50,107.175.69.163,31337
2026-02-05,Sliver,50,134.209.30.4,31337
2026-02-05,Sliver,50,85.17.145.7,31337
2026-02-05,Sliver,50,172.96.137.154,31337
2026-02-05,Sliver,50,64.111.92.158,31337
2026-02-05,Sliver,50,217.60.249.120,31337
2026-02-05,Sliver,50,57.131.13.132,31337
2026-02-05,Sliver,50,185.157.81.210,31337
2026-02-05,Sliver,50,193.233.201.12,31337
2026-02-05,Sliver,50,45.77.33.208,31337
2026-02-05,Sliver,50,54.39.98.173,31337
2026-02-05,Sliver,50,158.160.221.34,31337
2026-02-05,Sliver,50,57.158.27.132,31337
2026-02-05,Sliver,50,43.108.17.242,31337
2026-02-05,Sliver,50,45.156.85.9,31337
2026-02-05,Sliver,50,80.66.72.247,31337
2026-02-05,Sliver,50,69.169.99.158,31337
2026-02-05,Sliver,50,45.32.29.50,31337
