ip	port	tag	ioc_source	first_seen_utc	first_crawl_date	last_seen_date	count
157.245.227.25			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
157.245.252.5			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
157.245.254.229			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
157.245.35.75			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
157.245.36.108			FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	4
157.245.45.135			CyberCure|FireHOL|ipsum		2025-12-11	2025-12-12	3
157.245.45.8			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
157.245.50.121			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
157.245.55.165			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
157.245.66.203			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
157.245.67.11			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
157.245.70.213			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
157.245.72.163			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-12	3
157.245.72.28			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
157.245.74.182			CyberCure|FireHOL|ipsum		2025-12-11	2025-12-12	3
157.245.74.33			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
157.245.76.34			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	4
157.245.83.171			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
157.245.99.165			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
157.66.218.240		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
157.66.26.151			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
157.66.26.217			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
157.66.27.232			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	4
157.66.34.121			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
157.66.56.171		Malware Filter - Botnet List - 09-12-2025 (Part 4)	alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	3
157.66.80.97		Malware Filter - Botnet List - 09-12-2025 (Part 4)	CyberCure|alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	4
158.101.20.121		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
158.160.35.160		Malware Filter - Botnet List - 09-12-2025 (Part 4)	CyberCure|alienvault|ipsum	2025-12-10	2025-12-11	2025-12-12	3
158.172.251.123			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
158.173.153.156			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
158.174.210.161			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.174.211.17			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.178.141.16			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.178.229.193		Malware Filter - Botnet List - 09-12-2025 (Part 4)	alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	3
158.181.3.47			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.181.30.38			CyberCure|greensnow|ipsum		2025-12-12	2025-12-12	3
158.220.117.3			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
158.51.126.17			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.51.96.38			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.69.125.92			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
158.69.194.34			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.69.204.92			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.69.210.167			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
158.69.213.129			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.146.11.164			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.195.49.147		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
159.195.49.238		Malware Filter - Botnet List - 09-12-2025 (Part 4)	alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	3
159.195.62.198			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.196.168.164		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
159.198.66.223			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.203.1.101			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	4
159.203.107.42			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
159.203.109.209			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	4
159.203.112.8			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.203.113.208			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.203.128.174			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.203.143.64			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.203.173.211			Binarydefense|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.203.181.54			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.203.2.69			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.203.28.89			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.203.3.231			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.203.30.22			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
159.203.31.16			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-12	3
159.203.4.41			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.203.44.163			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.203.45.75			Binarydefense|CyberCure|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	5
159.203.62.212			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
159.203.67.164			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.203.86.162			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.203.96.220			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.0.20			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.103.150			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.223.110.105			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.112.120			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.112.171			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.223.12.201			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.121.126			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.129.200			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.13.3			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.132.86			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.14.83			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.223.141.184			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.147.52			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.223.155.87			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.160.205			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.173.157			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.186.43			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.203.97			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.223.210.104			CyberCure|FireHOL|ipsum		2025-12-11	2025-12-12	3
159.223.215.166			CyberCure|FireHOL|ipsum		2025-12-11	2025-12-12	3
159.223.220.163			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.223.223.89			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.223.229.143			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.223.231.225			CyberCure|FireHOL|ipsum		2025-12-11	2025-12-12	3
159.223.231.254			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
159.223.232.24			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.223.232.251			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.235.198			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.223.235.202			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.236.19			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.223.37.230			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.223.4.46			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.223.4.90			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	4
159.223.44.4			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.223.45.112			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.223.72.99			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.223.8.81			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.223.80.165			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.223.83.225			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.223.9.242			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.226.1.184			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.65.103.74			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.106.150			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.11.28			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.65.125.167			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.65.132.114			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.144.72			FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	4
159.65.148.166			FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	3
159.65.157.168			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.65.159.197			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.65.159.44			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.65.170.9			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.179.156			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.18.197			FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	4
159.65.185.215			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	4
159.65.187.4			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
159.65.193.17			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.195.166			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	4
159.65.198.210			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.205.194			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.65.206.235			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.65.220.28			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.65.220.35			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.65.239.102			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.65.31.54			FireHOL|cinsscore|emergingthreats|ipsum		2025-12-11	2025-12-12	4
159.65.40.220			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.65.54.144			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.65.69.56			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.65.77.238			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.65.95.22			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-12	3
159.65.96.191			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.65.97.236			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.75.162.179			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.89.12.166			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.124.112			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.127.165			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.132.103			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.134.56			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.89.140.65			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
159.89.146.99			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.89.148.244			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.148.92			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.161.111			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
159.89.161.154			CyberCure|FireHOL|ipsum		2025-12-12	2025-12-12	3
159.89.164.200			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
159.89.171.242			Binarydefense|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	4
159.89.173.251			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.89.174.87			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.175.236			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.89.179.148			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-12	2025-12-12	4
159.89.22.121			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.89.225.170			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.89.226.140			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
159.89.228.57			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.89.231.201			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.89.30.128			Binarydefense|CyberCure|ipsum		2025-12-11	2025-12-12	3
159.89.34.27			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
159.89.37.201			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.89.47.106			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.51.122			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
159.89.85.108			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
159.89.92.128			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
16.144.76.148			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
16.146.125.169			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
16.146.132.202			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
160.120.191.213			Binarydefense|CyberCure|ipsum		2025-12-11	2025-12-12	3
160.155.68.8			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.174.129.232			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.174.130.48		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
160.176.100.57		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
160.187.147.124			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.187.240.213			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.191.243.79			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.191.244.74			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.202.228.151		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
160.202.230.175		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
160.202.8.218			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.22.122.41		Malware Filter - Botnet List - 09-12-2025 (Part 4)	CyberCure|alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	4
160.22.123.78			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.22.60.245		Malware Filter - Botnet List - 09-12-2025 (Part 4)	CyberCure|alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	4
160.242.192.126			Binarydefense|FireHOL|cinsscore		2025-12-11	2025-12-12	3
160.242.96.43			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.25.73.159		Malware Filter - Botnet List - 09-12-2025 (Part 4)	alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	3
160.250.128.197		Cobalt Strike C2|Supershell C2|malware_download	CyberCure|Montysecurity|urlhaus	2025-12-12	2025-12-11	2025-12-12	3
160.250.130.115		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
160.250.133.64			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
160.250.134.192		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
160.250.204.237			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.251.101.169			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.251.169.213			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.251.172.221			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.251.197.41			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.251.200.12			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.251.251.171			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
160.30.21.113		Malware Filter - Botnet List - 09-12-2025 (Part 4)	FireHOL|alienvault|cinsscore	2025-12-10	2025-12-11	2025-12-12	3
161.118.129.223			FireHOL|cinsscore|emergingthreats|ipsum		2025-12-11	2025-12-12	4
161.118.185.2			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.129.137.62		Malware Filter - Botnet List - 09-12-2025 (Part 4)	CyberCure|alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	4
161.132.37.62			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.132.39.223		Malware Filter - Botnet List - 09-12-2025 (Part 4)	CyberCure|alienvault|greensnow|ipsum	2025-12-10	2025-12-11	2025-12-12	4
161.132.50.86			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.132.68.201			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.132.68.222			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.153.19.15			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.18.228.75			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.248.201.228			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.35.100.188			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.105.149			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.108.229			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.114.207			Binarydefense|CyberCure|ipsum		2025-12-11	2025-12-12	3
161.35.123.67			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.131.27			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.133.66			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
161.35.140.148			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
161.35.145.35			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.146.107			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.152.121			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.158.18			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
161.35.160.209			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-11	2025-12-12	4
161.35.162.6			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
161.35.163.62			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-12	3
161.35.17.14			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.20.25			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
161.35.212.221			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.216.245			Binarydefense|CyberCure|ipsum		2025-12-12	2025-12-12	3
161.35.230.183			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.230.3			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.236.116			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.238.241			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2025-12-12	4
161.35.239.181			CyberCure|FireHOL|emergingthreats		2025-12-11	2025-12-12	3
161.35.47.1			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.48.77			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.50.176			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.56.30			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.63.58			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.83.110			CyberCure|cinsscore|ipsum		2025-12-12	2025-12-12	3
161.35.84.159			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.35.90.184			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	4
161.35.93.20			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.49.89.39			CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	3
161.97.101.41			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-12	3
161.97.150.219			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
161.97.161.123			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	3
162.142.125.112			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.113			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.114			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.115			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.116			Binarydefense|CyberCure|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	5
162.142.125.117			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.118			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.119			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.120			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.121			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.122			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.123			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.124			Binarydefense|CyberCure|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	5
162.142.125.125			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.126			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.127			Binarydefense|CyberCure|cinsscore|ipsum		2025-12-11	2025-12-12	4
162.142.125.192			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.193			Binarydefense|CyberCure|greensnow|ipsum		2025-12-11	2025-12-12	4
162.142.125.194			CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	5
162.142.125.195			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.196			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.197			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.198			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.199			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.200			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.201			Binarydefense|CyberCure|cinsscore|ipsum		2025-12-11	2025-12-12	4
162.142.125.202			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.203			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.204			Binarydefense|CyberCure|FireHOL|greensnow|ipsum		2025-12-11	2025-12-12	5
162.142.125.205			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.206			Binarydefense|CyberCure|ipsum		2025-12-11	2025-12-12	3
162.142.125.207			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.208			Binarydefense|CyberCure|cinsscore|ipsum		2025-12-11	2025-12-12	4
162.142.125.209			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.210			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.211			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.212			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.213			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-12	5
162.142.125.214			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.215			Binarydefense|CyberCure|cinsscore|ipsum		2025-12-11	2025-12-12	4
162.142.125.216			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.217			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
162.142.125.218			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2025-12-12	6
