[2026-01-21 20:00:04] ========== OTX Last 3 Months (IP Only) 启动 ==========
[2026-01-21 20:00:04] 时间窗口起点: 2026-01-14 20:00:04
[2026-01-21 20:00:04] 最大翻页数: 200
[2026-01-21 20:00:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 20:01:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 20:01:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 20:04:32] [IP] 74.176.227.113 | pulse=6970bd21fb47237dff2e0192
[2026-01-21 21:00:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:01:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:01:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:02:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:02:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:02:56] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:03:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:04:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:04:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:04:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:05:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:05:49] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:06:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:06:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:07:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:07:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:08:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:08:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:09:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:09:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:10:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:10:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:10:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:11:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:12:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:12:38] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:12:43] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:13:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:13:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:14:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:15:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:15:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:15:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:16:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:16:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:17:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:18:07] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:18:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:19:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:19:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:20:16] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:20:51] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:21:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:22:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:22:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:23:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:23:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:24:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:24:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:25:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:25:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:25:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:26:31] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:26:36] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:27:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:27:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:27:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:28:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:28:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:29:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:29:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:30:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:30:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:31:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:31:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:32:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:32:40] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:33:15] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:33:50] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:34:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:35:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:35:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:36:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:36:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:37:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:37:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:38:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:38:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:39:10] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:39:15] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:39:50] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:40:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:41:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:41:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:42:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:42:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:43:20] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:43:55] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:44:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:44:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:45:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:45:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:45:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:46:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:46:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:47:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:47:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:47:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:48:03] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:48:08] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 21:48:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:49:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:49:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:50:05] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:50:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:51:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:51:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:51:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:52:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:52:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:52:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:53:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:53:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:54:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:54:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:55:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:55:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:55:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:56:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:56:49] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:57:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:57:45] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:58:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 21:58:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:59:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 21:59:49] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:00:24] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:00:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:01:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:01:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:02:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:02:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:03:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:03:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:03:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:04:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:04:25] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 22:04:30] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 22:04:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:05:24] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:05:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:06:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:06:45] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:07:20] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:07:55] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:08:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:08:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:09:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:09:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:09:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:10:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:10:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:11:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:11:25] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 22:11:30] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-21 22:12:05] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:12:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:13:06] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:13:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:14:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:14:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:14:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:15:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:15:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:16:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:16:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:16:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:17:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:17:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:18:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:18:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:19:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:20:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:20:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:21:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:21:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:22:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:22:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:23:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:23:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:24:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:24:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:24:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:25:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:25:51] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:26:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:26:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:27:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:27:41] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:28:16] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:28:51] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:29:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:29:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:30:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:30:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:31:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:31:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:31:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:32:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:32:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:33:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:33:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:34:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:34:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:35:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:35:40] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:36:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:36:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:37:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:37:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:37:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:38:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:38:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:39:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:39:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:40:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:40:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:41:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:41:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:41:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:42:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:42:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:43:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:43:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:44:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:44:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:45:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:45:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:46:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:46:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:47:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:47:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:48:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:48:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:49:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:49:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:49:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:50:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:50:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:51:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:51:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:52:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:52:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:53:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-21 22:53:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:53:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:54:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-21 22:54:49] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
