[2026-01-07 20:00:04] ========== OTX Last 3 Months (IP Only) 启动 ==========
[2026-01-07 20:00:04] 时间窗口起点: 2025-12-31 20:00:04
[2026-01-07 20:00:04] 最大翻页数: 200
[2026-01-07 20:00:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-07 20:01:22] [IP] 205.210.31.90 | pulse=695e49da461f837802513a31
[2026-01-08 07:06:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:07:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:07:50] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:08:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:08:42] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:09:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:09:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:10:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:10:45] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:11:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:11:56] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:12:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:12:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:13:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:13:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:14:15] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:14:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:15:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:15:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:15:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:16:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:16:40] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:16:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:17:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:18:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:18:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:18:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:19:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:19:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:20:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:20:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:21:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:21:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:22:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:22:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:23:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:23:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:23:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:24:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:24:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:25:24] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:25:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:26:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:26:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:27:27] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:27:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:28:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:28:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:29:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:29:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:30:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:30:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:31:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:31:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:32:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:32:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:33:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:33:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:34:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:35:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:35:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:36:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:36:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:36:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:37:20] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:37:55] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:38:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:39:05] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:39:40] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:40:16] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:40:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:40:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:41:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:41:42] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:42:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:42:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:43:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:43:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:44:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:44:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:44:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:45:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:45:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:46:24] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:46:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:47:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:47:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:48:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:48:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:49:20] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:49:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:49:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:50:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:51:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:51:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:51:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:52:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:52:45] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:53:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:53:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:54:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:54:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:55:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:55:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:55:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:56:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:57:07] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:57:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 07:57:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:58:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:59:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 07:59:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:00:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:00:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:00:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:01:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:01:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:01:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:02:29] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:02:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:03:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:03:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:04:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:04:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:05:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:05:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:06:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:06:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:07:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:07:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:08:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:08:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:09:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:09:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:10:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:10:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:11:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:11:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:12:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:12:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:13:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:13:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:14:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:14:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:15:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:15:49] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:16:24] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:16:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:17:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:17:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:18:15] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:18:50] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:19:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:19:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:20:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:20:41] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:20:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:21:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:21:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:22:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:22:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:23:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:23:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:24:29] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:25:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:25:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:25:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:26:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:26:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:27:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:27:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:28:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:28:51] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:29:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:30:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:30:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:31:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:31:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:32:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:32:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:33:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:33:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:34:07] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:34:42] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:35:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:35:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:36:27] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:36:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:37:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:37:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:38:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:38:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:39:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:39:56] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:40:31] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:40:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:41:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:41:40] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:42:15] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:42:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:43:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:43:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:44:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:44:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:45:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:45:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:46:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:46:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:47:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:47:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:48:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:48:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:49:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:50:07] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:50:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:50:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:51:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:51:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:52:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:52:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 08:53:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:53:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:54:29] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:55:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:55:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 08:56:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
