ip	port	tag	ioc_source	first_seen_utc	first_crawl_date	last_seen_date	count
118.212.120.202			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.120.246			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.120.27			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.120.6			CyberCure|FireHOL|cinsscore		2025-12-14	2026-01-30	3
118.212.120.66			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.118			CyberCure|FireHOL|cinsscore		2025-12-28	2026-01-30	3
118.212.121.142			FireHOL|cinsscore|ipsum		2026-01-12	2026-01-21	3
118.212.121.146			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.180			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.202			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.205			CyberCure|FireHOL|cinsscore		2026-01-02	2026-01-30	3
118.212.121.207			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.215			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.255			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.51			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.72			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.121.83			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.102			CyberCure|FireHOL|cinsscore		2025-12-16	2026-01-30	3
118.212.122.116			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.133			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.15			Binarydefense|FireHOL|cinsscore		2025-12-16	2026-01-30	3
118.212.122.166			CyberCure|FireHOL|cinsscore		2025-12-28	2026-01-30	3
118.212.122.209			CyberCure|FireHOL|cinsscore		2025-12-23	2026-01-30	3
118.212.122.21			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.22			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.223			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.250			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.122.47			Binarydefense|FireHOL|cinsscore		2026-01-14	2026-01-30	3
118.212.122.77			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.123.117			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.123.119			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.123.136			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.123.142			Binarydefense|FireHOL|cinsscore		2025-12-30	2026-01-30	3
118.212.123.15			Binarydefense|FireHOL|cinsscore		2025-12-18	2026-01-18	3
118.212.123.230			FireHOL|cinsscore|ipsum		2025-12-26	2026-01-11	3
118.212.123.234			Binarydefense|FireHOL|cinsscore		2025-12-13	2026-01-06	3
118.212.123.3			CyberCure|FireHOL|cinsscore		2025-12-16	2026-01-30	3
118.212.123.33			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.212.123.35			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.213.200.34			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-25	3
118.219.234.233			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.219.239.123			CyberCure|greensnow|ipsum		2025-12-18	2026-01-30	3
118.219.239.125			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.232.118.54			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.232.131.202			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.232.170.167			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
118.232.195.219			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-02	3
118.232.248.235			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.232.248.7			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-29	3
118.232.57.72			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.233.40.88			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.233.44.129			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.241.131.76			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.25.130.29			FireHOL|cinsscore|ipsum		2025-12-31	2026-01-10	3
118.25.182.175			FireHOL|cinsscore|ipsum		2026-01-11	2026-01-30	3
118.25.184.203			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.25.85.198		Cobalt Strike C2|malware_download	Montysecurity|threatview.io|urlhaus	2025-11-02	2025-12-11	2026-01-30	3
118.253.182.123			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.104.179			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.104.19			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.104.212			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.104.78			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	5
118.26.104.93			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.105.116			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-03	3
118.26.105.144			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-08	3
118.26.105.52			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-06	3
118.26.111.61			Binarydefense|FireHOL|cinsscore|emergingthreats|greensnow|ipsum		2025-12-25	2026-01-30	6
118.26.111.94			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-28	4
118.26.168.42			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.36.18			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.36.195			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.26.36.241			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.26.37.105			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.26.38.251			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.39.178			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.26.39.231			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
118.26.39.79			CyberCure|greensnow|ipsum		2026-01-14	2026-01-30	3
118.31.249.253			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	5
118.31.71.233			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-26	3
118.31.76.150			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.34.104.218			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
118.36.136.12			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.38.75.137			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-28	2026-01-24	4
118.41.204.29			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.41.246.179			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.42.151.147			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
118.44.144.198		malware_download	Binarydefense|ipsum|urlhaus	2025-12-10	2025-12-11	2026-01-30	3
118.44.174.120			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.45.101.159			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.45.205.42			CyberCure|greensnow|ipsum		2026-01-13	2026-01-30	3
118.69.199.170			CyberCure|FireHOL|emergingthreats|greensnow|ipsum		2025-12-11	2026-01-30	5
118.69.65.39			CyberCure|greensnow|ipsum		2025-12-30	2026-01-30	3
118.70.125.77			CyberCure|SNORT|greensnow|ipsum		2025-12-11	2026-01-30	4
118.70.128.176			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.70.178.158			CyberCure|FireHOL|cinsscore|emergingthreats|greensnow|ipsum		2025-12-11	2026-01-30	6
118.70.236.96			FireHOL|cinsscore|ipsum		2025-12-16	2026-01-30	3
118.89.117.107			CyberCure|FireHOL|cinsscore|ipsum		2025-12-26	2026-01-30	4
118.89.184.102			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.89.54.69			FireHOL|cinsscore|ipsum		2026-01-28	2026-01-30	3
118.91.178.23			FireHOL|cinsscore|ipsum		2025-12-12	2026-01-26	3
118.99.102.228			CyberCure|greensnow|ipsum		2026-01-14	2026-01-30	3
118.99.80.0			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.99.80.2			CyberCure|greensnow|ipsum		2025-12-26	2026-01-30	3
118.99.80.26			CyberCure|greensnow|ipsum		2026-01-13	2026-01-30	3
118.99.80.55			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
118.99.80.61			CyberCure|greensnow|ipsum		2026-01-19	2026-01-30	3
119.1.156.50			CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-01-30	5
119.114.152.78			FireHOL|cinsscore|ipsum		2025-12-16	2026-01-07	3
119.114.153.199			FireHOL|cinsscore|ipsum		2026-01-04	2026-01-15	3
119.115.104.86			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.115.97.7			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-19	3
119.120.225.89			Binarydefense|FireHOL|cinsscore		2026-01-04	2026-01-23	3
119.123.244.164			Binarydefense|FireHOL|cinsscore		2025-12-14	2025-12-29	3
119.130.1.175			Binarydefense|FireHOL|cinsscore		2026-01-21	2026-01-30	3
119.131.19.101			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
119.146.94.91			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.146.94.93			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.148.55.53			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.153.100.234			CyberCure|greensnow|ipsum		2025-12-30	2026-01-30	3
119.158.67.211			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.160.166.237			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.163.40.65			CyberCure|FireHOL|cinsscore		2026-01-25	2026-01-30	3
119.163.41.79			CyberCure|FireHOL|cinsscore		2026-01-14	2026-01-30	3
119.163.45.7			CyberCure|FireHOL|cinsscore		2025-12-28	2026-01-30	3
119.163.47.116			CyberCure|FireHOL|cinsscore		2025-12-17	2026-01-30	3
119.163.78.70			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-08	3
119.164.105.75			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-24	3
119.164.109.223			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.167.206.194			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.17.222.92			Binarydefense|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.17.222.93			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-16	2026-01-30	4
119.17.222.95			Binarydefense|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.179.17.181			FireHOL|cinsscore|ipsum		2026-01-22	2026-01-30	3
119.179.215.31		malware_download	FireHOL|cinsscore|ipsum|urlhaus	2025-12-10	2025-12-11	2025-12-31	4
119.179.216.119			FireHOL|cinsscore|ipsum		2026-01-15	2026-01-30	3
119.179.217.4			FireHOL|cinsscore|ipsum		2025-12-12	2026-01-09	3
119.179.75.232			FireHOL|cinsscore|ipsum		2025-12-15	2025-12-29	3
119.18.147.188			Binarydefense|FireHOL|cinsscore		2025-12-19	2026-01-25	3
119.18.52.5			CyberCure|greensnow|ipsum		2025-12-30	2026-01-30	3
119.18.55.118			CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-01-30	5
119.186.204.222			FireHOL|cinsscore|ipsum		2026-01-13	2026-01-30	3
119.187.149.238			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
119.187.203.213			CyberCure|FireHOL|cinsscore|ipsum		2025-12-19	2026-01-30	4
119.188.157.158			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-23	4
119.188.168.53			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.188.67.108			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.188.90.230			CyberCure|greensnow|ipsum		2026-01-12	2026-01-30	3
119.189.131.76		malware_download	FireHOL|cinsscore|ipsum|urlhaus	2025-12-21	2025-12-12	2026-01-30	4
119.189.217.10			FireHOL|cinsscore|ipsum		2026-01-13	2026-01-30	3
119.192.214.251			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
119.195.90.174			CyberCure|greensnow|ipsum		2025-12-13	2026-01-30	3
119.196.143.73			FireHOL|emergingthreats|ipsum		2026-01-03	2026-01-30	3
119.200.13.201			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
119.202.90.173			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-23	3
119.203.251.187			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.204.125.124			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.206.113.194			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
119.206.94.126			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.209.12.20			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.23.210.90			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
119.23.238.54			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
119.234.188.45			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-29	4
119.237.241.89			FireHOL|cinsscore|ipsum		2026-01-08	2026-01-25	3
119.243.71.251			FireHOL|cinsscore|ipsum		2025-12-16	2026-01-23	3
119.246.15.94			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.255.245.44			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.28.75.80			Binarydefense|FireHOL|cinsscore		2026-01-14	2026-01-30	3
119.29.137.49			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.29.197.233			FireHOL|cinsscore|ipsum		2025-12-28	2026-01-30	3
119.29.243.47			FireHOL|cinsscore|greensnow|ipsum		2025-12-12	2026-01-28	4
119.29.247.220			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
119.29.33.95			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
119.3.227.174			FireHOL|cinsscore|ipsum		2026-01-11	2026-01-30	3
119.36.234.239			CyberCure|FireHOL|cinsscore		2025-12-14	2026-01-30	3
119.42.144.140			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-26	3
119.45.114.184			CyberCure|greensnow|ipsum		2025-12-17	2026-01-30	3
119.45.211.211			CyberCure|greensnow|ipsum		2025-12-30	2026-01-30	3
119.45.248.246			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
119.45.29.172		Cobalt Strike C2|malware_download	Montysecurity|threatview.io|urlhaus	2025-11-02	2025-12-11	2026-01-30	3
119.45.40.108			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.47.90.13			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
119.47.90.19			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.5.157.124			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.6.178.200			CyberCure|FireHOL|cinsscore		2026-01-01	2026-01-30	3
119.6.59.207			FireHOL|cinsscore|ipsum		2026-01-10	2026-01-21	3
119.8.85.199			FireHOL|cinsscore|ipsum		2026-01-18	2026-01-29	3
119.84.148.253			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.9.22.20			FireHOL|cinsscore|ipsum		2026-01-26	2026-01-30	3
119.91.11.131			CyberCure|greensnow|ipsum		2026-01-27	2026-01-30	3
119.91.210.241			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.92.70.82			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.92.81.147			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
119.96.110.188			CyberCure|greensnow|ipsum		2025-12-30	2026-01-30	3
119.96.131.105			CyberCure|greensnow|ipsum		2025-12-29	2026-01-30	3
119.96.157.188			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.158.238			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.158.87			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.159.237			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.165.137			CyberCure|greensnow|ipsum		2025-12-24	2026-01-30	3
119.96.170.179			CyberCure|greensnow|ipsum		2025-12-12	2026-01-30	3
119.96.173.169			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.173.30			CyberCure|greensnow|ipsum		2025-12-31	2026-01-30	3
119.96.174.235			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.179.188			FireHOL|cinsscore|ipsum		2025-12-15	2025-12-24	3
119.96.191.166			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.221.127			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
119.96.222.120			CyberCure|greensnow|ipsum		2025-12-25	2026-01-30	3
119.96.222.165			CyberCure|greensnow|ipsum		2025-12-25	2026-01-30	3
119.96.225.159			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
119.96.92.172			CyberCure|greensnow|ipsum		2025-12-24	2026-01-30	3
119.96.99.124			CyberCure|greensnow|ipsum		2025-12-28	2026-01-30	3
12.150.243.22			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
12.156.67.18			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
12.179.121.2			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
12.182.125.210			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-01-30	6
12.189.234.27			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
12.189.234.28			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
12.200.230.102			CyberCure|FireHOL|cinsscore|ipsum		2025-12-25	2026-01-30	4
12.200.230.127			FireHOL|cinsscore|ipsum		2026-01-05	2026-01-15	3
12.200.230.63			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
12.219.100.164			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
12.22.203.150			Binarydefense|FireHOL|cinsscore		2025-12-12	2026-01-21	3
12.23.129.117			FireHOL|cinsscore|ipsum		2025-12-13	2026-01-03	3
12.55.16.182			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
12.78.99.98			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
120.132.118.254			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-23	4
120.132.84.17			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
120.138.10.220			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
120.157.0.154			CyberCure|FireHOL|cinsscore|ipsum		2026-01-13	2026-01-30	4
120.157.0.162			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.1.206			CyberCure|FireHOL|cinsscore		2026-01-22	2026-01-30	3
120.157.1.235			CyberCure|FireHOL|cinsscore		2026-01-18	2026-01-30	3
120.157.11.162			CyberCure|FireHOL|cinsscore		2026-01-27	2026-01-30	3
120.157.132.67			CyberCure|FireHOL|cinsscore		2026-01-21	2026-01-30	3
120.157.14.183			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.14.4			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.14.77			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.143.240			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.145.117			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.15.52			CyberCure|FireHOL|cinsscore		2026-01-28	2026-01-30	3
120.157.15.90			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.153.193			Binarydefense|CyberCure|FireHOL|cinsscore		2025-12-28	2026-01-30	4
120.157.155.211			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.16.204			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.17.85			CyberCure|FireHOL|cinsscore|ipsum		2025-12-30	2026-01-30	4
120.157.192.80			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.198.162			CyberCure|FireHOL|cinsscore|ipsum		2025-12-24	2026-01-30	4
120.157.20.183			Binarydefense|FireHOL|cinsscore		2026-01-12	2026-01-30	3
120.157.200.120			CyberCure|FireHOL|cinsscore		2026-01-11	2026-01-30	3
120.157.21.97			CyberCure|FireHOL|cinsscore		2026-01-18	2026-01-30	3
120.157.212.207			CyberCure|FireHOL|cinsscore|ipsum		2025-12-21	2026-01-30	4
120.157.221.186			CyberCure|FireHOL|cinsscore|ipsum		2025-12-19	2026-01-30	4
120.157.221.223			CyberCure|FireHOL|cinsscore		2026-01-28	2026-01-30	3
120.157.222.33			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.223.199			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.227.22			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.232.38			CyberCure|FireHOL|cinsscore		2025-12-25	2026-01-30	3
120.157.233.141			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.234.142			FireHOL|cinsscore|ipsum		2025-12-17	2025-12-30	3
120.157.24.195			CyberCure|FireHOL|cinsscore		2025-12-12	2026-01-30	3
120.157.244.103			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-21	2026-01-30	5
120.157.244.201			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.244.84			CyberCure|FireHOL|cinsscore|ipsum		2026-01-29	2026-01-30	4
120.157.245.192			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.248.124			CyberCure|FireHOL|cinsscore		2026-01-12	2026-01-30	3
120.157.253.10			CyberCure|FireHOL|cinsscore		2025-12-28	2026-01-30	3
120.157.255.144			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.26.71			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-01-30	4
120.157.28.227			CyberCure|FireHOL|cinsscore		2025-12-29	2026-01-30	3
120.157.28.240			CyberCure|FireHOL|cinsscore		2025-12-12	2026-01-30	3
120.157.28.75			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.30.153			CyberCure|FireHOL|cinsscore		2026-01-22	2026-01-30	3
120.157.31.63			CyberCure|FireHOL|cinsscore|ipsum		2026-01-26	2026-01-30	4
120.157.32.160			CyberCure|FireHOL|cinsscore		2026-01-02	2026-01-30	3
120.157.36.153			CyberCure|FireHOL|cinsscore		2026-01-21	2026-01-30	3
120.157.38.106			CyberCure|FireHOL|cinsscore|ipsum		2026-01-27	2026-01-30	4
120.157.41.122			FireHOL|cinsscore|ipsum		2026-01-25	2026-01-30	3
120.157.46.153			CyberCure|FireHOL|cinsscore		2026-01-11	2026-01-30	3
120.157.46.187			CyberCure|FireHOL|cinsscore		2025-12-20	2026-01-30	3
120.157.48.139			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.157.56.23			CyberCure|FireHOL|cinsscore		2026-01-10	2026-01-30	3
120.157.59.86			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.62.2			CyberCure|FireHOL|cinsscore|ipsum		2025-12-30	2026-01-30	4
120.157.64.29			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-01-30	4
120.157.64.62			CyberCure|FireHOL|cinsscore		2025-12-22	2026-01-30	3
120.157.66.193			CyberCure|FireHOL|cinsscore		2026-01-01	2026-01-30	3
120.157.68.214			CyberCure|FireHOL|cinsscore|ipsum		2025-12-30	2026-01-30	4
120.157.69.12			CyberCure|FireHOL|cinsscore		2025-12-23	2026-01-30	3
120.157.73.76			FireHOL|cinsscore|ipsum		2026-01-21	2026-01-30	3
120.157.79.70			CyberCure|FireHOL|cinsscore|ipsum		2025-12-25	2026-01-30	4
120.157.8.104			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.157.88.183			CyberCure|FireHOL|cinsscore|ipsum		2026-01-11	2026-01-30	4
120.192.27.50			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.192.27.54			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.194.107.30			FireHOL|cinsscore|ipsum		2025-12-17	2026-01-03	3
120.194.225.28			FireHOL|cinsscore|ipsum		2026-01-02	2026-01-15	3
120.194.83.8			Binarydefense|CyberCure|ipsum		2025-12-11	2026-01-30	3
120.195.161.46			FireHOL|cinsscore|ipsum		2025-12-24	2026-01-30	3
120.195.54.49			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.195.54.52			CyberCure|FireHOL|cinsscore		2025-12-12	2026-01-30	3
120.195.54.54			CyberCure|FireHOL|cinsscore		2025-12-11	2026-01-30	3
120.198.53.168			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.203.25.201			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
120.205.80.220			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
120.211.134.177			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.211.138.165			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	5
120.211.145.102			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
120.211.145.98			CyberCure|FireHOL|cinsscore		2025-12-13	2026-01-30	3
120.211.2.38			FireHOL|cinsscore|ipsum		2025-12-18	2026-01-03	3
120.220.76.155			Binarydefense|CyberCure|ipsum		2025-12-18	2026-01-30	3
120.224.196.124			Binarydefense|CyberCure|ipsum		2025-12-22	2026-01-30	3
120.224.42.110			Binarydefense|CyberCure|ipsum		2025-12-11	2026-01-30	3
120.226.28.52			FireHOL|cinsscore|ipsum		2025-12-12	2026-01-23	3
120.226.28.53			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-25	3
120.226.28.54			FireHOL|cinsscore|ipsum		2025-12-12	2026-01-22	3
120.226.28.55			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-25	3
120.230.191.145			Binarydefense|FireHOL|cinsscore		2025-12-29	2026-01-23	3
120.231.192.107			CyberCure|greensnow|ipsum		2026-01-09	2026-01-30	3
120.231.192.120			CyberCure|greensnow|ipsum		2025-12-30	2026-01-30	3
120.233.95.132			CyberCure|FireHOL|cinsscore		2025-12-24	2026-01-30	3
120.238.115.5			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	4
120.238.23.168			CyberCure|greensnow|ipsum		2025-12-11	2026-01-30	3
120.24.174.153			FireHOL|cinsscore|ipsum		2025-12-11	2026-01-30	3
