ip	port	tag	ioc_source	first_seen_utc	first_crawl_date	last_seen_date	count
121.41.29.78	8443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-02	2025-12-11	2026-08-10	3
121.41.37.16	8880	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-11-19	2025-12-28	2026-08-10	3
121.41.43.82			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
121.41.86.68	60001	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-01	2025-12-11	2026-08-10	3
121.41.86.68	60002	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-02	2025-12-11	2026-08-10	3
121.41.89.22	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-12-07	2025-12-11	2026-08-10	3
121.43.110.28	81	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-11-11	2025-12-28	2026-08-10	3
121.43.153.185			Binarydefense|greensnow|ipsum		2026-01-17	2026-08-10	3
121.43.178.245			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
121.43.58.124	4444	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-02-21	2026-03-14	2026-08-10	3
121.43.58.124	5555	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-03-03	2026-03-14	2026-08-10	3
122.10.115.18			CyberCure|greensnow|ipsum		2026-01-30	2026-08-10	3
122.114.11.160			CyberCure|FireHOL|emergingthreats|ipsum		2025-12-14	2026-08-10	4
122.114.113.177			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.114.12.133			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.114.225.154			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
122.114.241.136			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.114.69.235			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.116.178.193			FireHOL|cinsscore|ipsum		2025-12-23	2026-08-10	3
122.13.25.186			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.148.199.165			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.152.233.119	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-10-26	2025-12-11	2026-08-10	3
122.160.142.194			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.160.9.40			Binarydefense|cinsscore|ipsum		2026-04-22	2026-08-10	3
122.165.121.195			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.165.124.15			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.166.228.220			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	4
122.166.49.42			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.168.194.41			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.172.241.239			CyberCure|greensnow|ipsum		2026-01-13	2026-08-10	3
122.175.36.92			CyberCure|greensnow|ipsum		2025-12-29	2026-08-10	3
122.176.122.24			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.176.162.110			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.177.246.97		Malware Filter - Botnet List - 21-04-2026	alienvault|greensnow|ipsum	2026-04-22	2026-04-22	2026-08-10	3
122.186.174.35			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.187.226.12			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.187.228.228			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.187.230.130			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.187.230.34			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.191.115.237			FireHOL|cinsscore|ipsum		2026-03-14	2026-08-10	3
122.224.240.99			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.225.202.150			Binarydefense|CyberCure|ipsum		2025-12-11	2026-08-10	3
122.225.203.106			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.3.106.113			Binarydefense|FireHOL|cinsscore		2026-04-22	2026-08-10	3
122.35.192.61			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.49.208.37			Binarydefense|FireHOL|cinsscore		2025-12-11	2026-08-10	3
122.51.144.101	801	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-12-24	2025-12-28	2026-08-10	3
122.51.216.86			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.51.31.224	4443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-06	2025-12-11	2026-08-10	3
122.51.93.94		Cobalt Strike C2|malware_download	Montysecurity|threatview.io|urlhaus	2025-12-10	2025-12-11	2026-08-10	3
122.53.133.167			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
122.53.53.117			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.54.143.156			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.54.146.157			Binarydefense|FireHOL|cinsscore|ipsum		2026-01-10	2026-08-10	4
122.96.28.105			FireHOL|cinsscore|ipsum		2025-12-14	2026-08-10	3
122.96.28.110			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-14	2026-08-10	4
122.96.28.111			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.117			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.119			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.12			FireHOL|cinsscore|ipsum		2025-12-16	2026-08-10	3
122.96.28.120			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
122.96.28.121			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.125			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.127			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	4
122.96.28.136			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.141			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
122.96.28.143			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	5
122.96.28.146			FireHOL|cinsscore|ipsum		2026-01-15	2026-08-10	3
122.96.28.147			FireHOL|cinsscore|ipsum		2025-12-19	2026-08-10	3
122.96.28.150			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
122.96.28.158			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.159			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	4
122.96.28.16			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
122.96.28.165			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.166			FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	3
122.96.28.167			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.169			FireHOL|cinsscore|ipsum		2025-12-15	2026-08-10	3
122.96.28.172			FireHOL|cinsscore|ipsum		2025-12-21	2026-08-10	3
122.96.28.173			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.177			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.183			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
122.96.28.185			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.187			FireHOL|cinsscore|ipsum		2025-12-14	2026-08-10	3
122.96.28.189			FireHOL|cinsscore|ipsum		2026-01-03	2026-08-10	3
122.96.28.19			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
122.96.28.192			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.193			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.195			FireHOL|cinsscore|ipsum		2025-12-17	2026-08-10	3
122.96.28.204			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.206			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.207			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.211			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.213			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.214			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.220			FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	3
122.96.28.221			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-20	2026-08-10	4
122.96.28.223			FireHOL|cinsscore|ipsum		2025-12-14	2026-08-10	3
122.96.28.227			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
122.96.28.23			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.234			FireHOL|cinsscore|ipsum		2025-12-28	2026-08-10	3
122.96.28.235			FireHOL|cinsscore|ipsum		2026-01-09	2026-08-10	3
122.96.28.243			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.245			FireHOL|cinsscore|ipsum		2025-12-18	2026-08-10	3
122.96.28.252			CyberCure|FireHOL|cinsscore|ipsum		2026-01-03	2026-08-10	4
122.96.28.29			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.32			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
122.96.28.34			CyberCure|FireHOL|cinsscore|ipsum		2025-12-15	2026-08-10	4
122.96.28.38			CyberCure|FireHOL|cinsscore|ipsum		2025-12-18	2026-08-10	4
122.96.28.41			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.47			FireHOL|cinsscore|ipsum		2025-12-15	2026-08-10	3
122.96.28.48			FireHOL|cinsscore|ipsum		2025-12-18	2026-08-10	3
122.96.28.49			FireHOL|cinsscore|ipsum		2026-01-10	2026-08-10	3
122.96.28.50			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.51			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.54			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.6			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
122.96.28.64			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	4
122.96.28.67			FireHOL|cinsscore|ipsum		2025-12-29	2026-08-10	3
122.96.28.68			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.75			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
122.96.28.76			CyberCure|FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	4
122.96.28.81			FireHOL|cinsscore|ipsum		2025-12-17	2026-08-10	3
122.96.28.82			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.87			FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	3
122.96.28.9			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.91			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
122.96.28.93			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
122.96.28.96			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
122.96.28.98			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.129.245.249			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.138.18.10			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.138.79.108			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.139.116.220			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.139.116.244			CyberCure|FireHOL|emergingthreats|ipsum		2026-01-12	2026-08-10	4
123.156.230.101			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.160.172.215			Binarydefense|CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	4
123.178.210.101			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.178.210.102			CyberCure|FireHOL|cinsscore		2026-01-01	2026-08-10	3
123.178.210.105			FireHOL|cinsscore|ipsum		2025-12-16	2026-08-10	3
123.178.210.112			FireHOL|cinsscore|ipsum		2025-12-18	2026-08-10	3
123.178.210.121			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.126			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.133			CyberCure|FireHOL|cinsscore		2025-12-12	2026-08-10	3
123.178.210.136			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.138			FireHOL|cinsscore|ipsum		2025-12-22	2026-08-10	3
123.178.210.144			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.178.210.15			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.178.210.16			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.163			FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	3
123.178.210.167			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.168			FireHOL|cinsscore|ipsum		2025-12-16	2026-08-10	3
123.178.210.171			FireHOL|cinsscore|ipsum		2025-12-21	2026-08-10	3
123.178.210.173			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.179			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.184			FireHOL|cinsscore|ipsum		2025-12-23	2026-08-10	3
123.178.210.19			Binarydefense|FireHOL|cinsscore		2025-12-17	2026-08-10	3
123.178.210.194			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.199			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.20			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.178.210.203			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.209			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.212			FireHOL|cinsscore|ipsum		2025-12-18	2026-08-10	3
123.178.210.213			FireHOL|cinsscore|ipsum		2025-12-23	2026-08-10	3
123.178.210.215			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.178.210.221			FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	3
123.178.210.233			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.178.210.234			FireHOL|cinsscore|ipsum		2025-12-15	2026-08-10	3
123.178.210.241			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.178.210.242			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.178.210.248			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.252			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.178.210.36			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.178.210.37			FireHOL|cinsscore|ipsum		2025-12-13	2026-08-10	3
123.178.210.52			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.178.210.54			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.178.210.68			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.80			FireHOL|cinsscore|ipsum		2025-12-12	2026-08-10	3
123.178.210.87			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.178.210.94			FireHOL|cinsscore|ipsum		2025-12-18	2026-08-10	3
123.184.25.5			Binarydefense|CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	4
123.187.241.160			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.201.1.28	8888	AsyncRAT|malware/asyncrat|win.asyncrat	NamePipes|maltrail|threatfox	2025-12-08	2025-12-11	2026-08-10	3
123.207.20.187	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-13	2025-12-11	2026-08-10	3
123.207.20.187	8080	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-14	2025-12-11	2026-08-10	3
123.207.35.85			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.207.50.225	9002	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2026-01-29	2026-01-29	2026-08-10	3
123.209.104.144			Binarydefense|FireHOL|ipsum		2026-03-14	2026-08-10	3
123.245.84.169			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.245.84.64			Binarydefense|FireHOL|cinsscore		2026-01-07	2026-08-10	3
123.245.84.76			CyberCure|FireHOL|cinsscore		2025-12-11	2026-08-10	3
123.248.63.133			Binarydefense|FireHOL|cinsscore		2026-01-07	2026-08-10	3
123.253.111.217	4321	AdaptixC2|malicious/adaptix_c2|win.adaptix_c2	NamePipes|maltrail|threatfox	2025-12-08	2025-12-11	2026-08-10	3
123.253.162.254			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.30.246.169			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-15	2026-08-10	4
123.30.249.177			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.31.29.131			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.48.142.249			CyberCure|greensnow|ipsum		2026-01-20	2026-08-10	3
123.49.41.210			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.53.36.194	54002	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-08	2025-12-11	2026-08-10	3
123.56.157.254			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
123.56.226.71	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2026-02-03	2026-02-03	2026-08-10	3
123.56.226.71	55552	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-04	2025-12-11	2026-08-10	3
123.56.82.232			CyberCure|cinsscore|ipsum		2026-01-25	2026-08-10	3
123.57.2.124	4433	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-09-08	2025-12-11	2026-08-10	3
123.57.209.214	1234	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-11-07	2025-12-28	2026-08-10	3
123.57.230.183	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-11-06	2025-12-28	2026-08-10	3
123.57.241.18	81	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-05-21	2025-12-11	2026-08-10	3
123.58.196.28			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.58.196.49			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.200.120			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.58.200.147			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
123.58.200.21			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.207.127			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.207.140			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.207.151			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.207.155			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
123.58.207.81			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
123.58.209.112			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.210.106			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.58.210.86			CyberCure|greensnow|ipsum		2026-01-07	2026-08-10	3
123.58.212.100			Binarydefense|CyberCure|ipsum		2025-12-20	2026-08-10	3
123.58.213.117			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.213.118			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	5
123.58.213.128			CyberCure|greensnow|ipsum		2026-03-14	2026-08-10	3
123.58.213.20			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
123.58.215.102			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
123.58.215.196			CyberCure|greensnow|ipsum		2026-03-14	2026-08-10	3
123.58.64.57	34567	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-21	2025-12-11	2026-08-10	3
123.59.7.18			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
123.60.15.107	4444	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-20	2025-12-20	2026-08-10	3
123.60.182.88	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-11-22	2025-12-28	2026-08-10	3
123.60.183.172	8088	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-12-24	2025-12-28	2026-08-10	3
123.60.60.119		Cobalt Strike C2|ThreatFox Hunt: Cobalt Strike IOCs - 2025-12-11|malware_download	Montysecurity|alienvault|urlhaus	2025-12-11	2025-12-11	2026-08-10	3
123.60.60.119	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-18	2025-12-11	2026-08-10	3
123.60.60.119	8081	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-09	2025-12-11	2026-08-10	3
124.106.67.118			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
124.107.167.41			Binarydefense|FireHOL|cinsscore		2025-12-11	2026-08-10	3
124.109.2.211			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
124.117.192.118			Binarydefense|FireHOL|cinsscore		2025-12-11	2026-08-10	3
124.117.192.135			Binarydefense|CyberCure|FireHOL|cinsscore		2025-12-15	2026-08-10	4
124.117.192.222			Binarydefense|FireHOL|cinsscore		2026-01-15	2026-08-10	3
124.117.192.56			Binarydefense|FireHOL|cinsscore		2025-12-19	2026-08-10	3
124.117.193.34			Binarydefense|CyberCure|FireHOL|cinsscore		2026-01-06	2026-08-10	4
124.128.247.169			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
124.155.125.131			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
124.156.113.135	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-18	2025-12-18	2026-08-10	3
124.156.113.135	53	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-24	2025-12-24	2026-08-10	3
124.156.166.78	7654	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-04-26	2025-12-28	2026-08-10	3
124.163.255.210			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
124.164.251.88			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
124.174.33.39		Malware Filter - Botnet List - 21-04-2026	alienvault|cinsscore|ipsum	2026-04-22	2026-04-22	2026-08-10	3
124.193.81.23			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
124.220.231.155	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-12-12	2025-12-13	2026-08-10	3
124.221.174.136	8787	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-10-04	2025-12-28	2026-08-10	3
124.221.215.174	8080	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-12	2025-12-11	2026-08-10	3
124.221.240.143	8443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-29	2025-12-11	2026-08-10	3
124.221.32.87		Cobalt Strike C2|malware_download	Montysecurity|threatview.io|urlhaus	2025-11-02	2025-12-11	2026-08-10	3
124.221.32.87	9001	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-03-21	2025-12-11	2026-08-10	3
124.222.10.159	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-26	2025-12-11	2026-08-10	3
124.222.218.20	2345	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-11-03	2025-12-11	2026-08-10	3
124.222.22.192	443	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2024-12-23	2025-12-28	2026-08-10	3
124.223.114.203	4433	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2025-08-15	2025-12-11	2026-08-10	3
124.223.200.131	8080	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2023-07-04	2025-12-28	2026-08-10	3
124.223.218.3	10090	Cobalt Strike|Possible Cobaltstrike C2 IP|malware/cobaltstrike-2	C2IntelFeeds|NamePipes|maltrail	2023-12-27	2025-12-28	2026-08-10	3
124.223.78.215			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
124.225.66.97			CyberCure|greensnow|ipsum		2026-01-06	2026-08-10	3
124.226.216.189			CyberCure|greensnow|ipsum		2025-12-11	2026-08-10	3
124.226.219.166			Binarydefense|greensnow|ipsum		2025-12-11	2026-08-10	3
